"","id","date","time","sht_t","sht_h","pm1","pm25","pm10","id_subject"
"975","06E13A020035",2025-08-26,13:09:00,34.2,59.1,59,96,104,"1-28"
"976","06E13A020035",2025-08-26,13:09:15,34.2,59.1,58,93,99,"1-28"
"977","06E13A020035",2025-08-26,13:09:30,34.2,58.9,57,94,98,"1-28"
"978","06E13A020035",2025-08-26,13:09:45,34.1,58.8,59,94,99,"1-28"
"979","06E13A020035",2025-08-26,13:10:00,34.1,58.5,58,90,95,"1-28"
"980","06E13A020035",2025-08-26,13:10:15,34.1,58.4,56,87,94,"1-28"
"981","06E13A020035",2025-08-26,13:10:30,34.1,58.4,53,85,91,"1-28"
"982","06E13A020035",2025-08-26,13:10:45,34.1,58.4,52,82,85,"1-28"
"983","06E13A020035",2025-08-26,13:11:01,34.1,58.4,51,82,87,"1-28"
"984","06E13A020035",2025-08-26,13:11:15,34.1,58.4,50,83,87,"1-28"
"985","06E13A020035",2025-08-26,13:11:30,34.2,58.4,51,83,89,"1-28"
"986","06E13A020035",2025-08-26,13:11:45,34.2,58.2,50,83,87,"1-28"
"987","06E13A020035",2025-08-26,13:12:00,34.2,58.2,49,81,87,"1-28"
"988","06E13A020035",2025-08-26,13:12:15,34.2,58.3,51,83,93,"1-28"
"989","06E13A020035",2025-08-26,13:12:30,34.2,58.2,50,83,91,"1-28"
"990","06E13A020035",2025-08-26,13:12:45,34.2,58,50,82,91,"1-28"
"991","06E13A020035",2025-08-26,13:13:00,34.2,58,52,83,91,"1-28"
"992","06E13A020035",2025-08-26,13:13:15,34.2,57.9,53,82,89,"1-28"
"993","06E13A020035",2025-08-26,13:13:31,34.2,57.9,51,82,89,"1-28"
"994","06E13A020035",2025-08-26,13:13:45,34.3,57.8,56,90,96,"1-28"
"995","06E13A020035",2025-08-26,13:14:00,34.3,57.5,56,91,95,"1-28"
"996","06E13A020035",2025-08-26,13:14:15,34.2,57.4,51,85,91,"1-28"
"997","06E13A020035",2025-08-26,13:14:30,34.2,58.6,50,84,89,"1-28"
"998","06E13A020035",2025-08-26,13:14:45,34.3,59.8,53,88,93,"1-28"
"999","06E13A020035",2025-08-26,13:15:00,34.3,60,55,89,95,"1-28"
"1000","06E13A020035",2025-08-26,13:15:15,34.2,59.5,54,87,93,"1-28"
"1001","06E13A020035",2025-08-26,13:15:30,34.2,59.4,56,89,93,"1-28"
"1002","06E13A020035",2025-08-26,13:15:45,34.2,59.1,58,91,97,"1-28"
"1003","06E13A020035",2025-08-26,13:16:00,34.3,58.8,57,89,94,"1-28"
"1004","06E13A020035",2025-08-26,13:16:15,34.3,58.5,56,89,94,"1-28"
"1005","06E13A020035",2025-08-26,13:16:30,34.3,58.5,57,92,98,"1-28"
"1006","06E13A020035",2025-08-26,13:16:45,34.4,58.6,57,92,98,"1-28"
"1007","06E13A020035",2025-08-26,13:17:00,34.3,58.3,57,91,95,"1-28"
"1008","06E13A020035",2025-08-26,13:17:15,34.3,58.3,57,91,97,"1-28"
"1009","06E13A020035",2025-08-26,13:17:30,34.3,58.2,54,88,94,"1-28"
"1010","06E13A020035",2025-08-26,13:17:45,34.3,58.6,54,87,92,"1-28"
"1011","06E13A020035",2025-08-26,13:18:00,34.3,58.6,55,88,91,"1-28"
"1012","06E13A020035",2025-08-26,13:18:15,34.3,58.1,55,87,90,"1-28"
"1013","06E13A020035",2025-08-26,13:18:30,34.3,58.1,56,89,95,"1-28"
"1014","06E13A020035",2025-08-26,13:18:45,34.3,58.4,54,86,94,"1-28"
"1015","06E13A020035",2025-08-26,13:19:00,34.3,58.5,56,87,95,"1-28"
"1016","06E13A020035",2025-08-26,13:19:15,34.3,58.4,57,91,97,"1-28"
"1017","06E13A020035",2025-08-26,13:19:30,34.3,58.5,58,93,98,"1-28"
"1018","06E13A020035",2025-08-26,13:19:45,34.3,59.8,54,88,94,"1-28"
"1019","06E13A020035",2025-08-26,13:20:00,34.2,58.7,52,85,93,"1-28"
"1020","06E13A020035",2025-08-26,13:20:15,34.2,59.5,52,85,91,"1-28"
"1021","06E13A020035",2025-08-26,13:20:30,34.2,59.8,51,82,91,"1-28"
"1022","06E13A020035",2025-08-26,13:20:45,34.2,59.1,45,76,85,"1-28"
"1023","06E13A020035",2025-08-26,13:21:00,34.2,57.3,47,79,85,"1-28"
"1024","06E13A020035",2025-08-26,13:21:15,34.2,57.8,42,71,78,"1-28"
"1025","06E13A020035",2025-08-26,13:21:30,34.4,57.5,41,68,75,"1-28"
"1026","06E13A020035",2025-08-26,13:21:45,35.6,54.9,35,58,73,"1-28"
"1027","06E13A020035",2025-08-26,13:22:00,35.9,53.6,33,57,69,"1-28"
"1028","06E13A020035",2025-08-26,13:22:15,36.1,52.9,41,69,77,"1-28"
"1029","06E13A020035",2025-08-26,13:22:30,36.5,53,53,89,96,"1-28"
"1030","06E13A020035",2025-08-26,13:22:45,36.3,53.3,55,94,101,"1-28"
"1031","06E13A020035",2025-08-26,13:23:00,36.8,52.3,53,87,95,"1-28"
"1032","06E13A020035",2025-08-26,13:23:15,36.5,52.8,57,92,98,"1-28"
"1033","06E13A020035",2025-08-26,13:23:30,35.9,53.7,59,95,101,"1-28"
"1034","06E13A020035",2025-08-26,13:23:45,35.9,54.9,64,98,103,"1-28"
"1035","06E13A020035",2025-08-26,13:24:01,36.2,55.7,63,98,102,"1-28"
"1036","06E13A020035",2025-08-26,13:24:15,36.7,54.9,60,98,104,"1-28"
"1037","06E13A020035",2025-08-26,13:24:30,36.9,53.2,47,83,89,"1-28"
"1038","06E13A020035",2025-08-26,13:24:45,37.6,51.1,37,66,72,"1-28"
"1039","06E13A020035",2025-08-26,13:25:00,37.5,51.2,32,52,68,"1-28"
"1040","06E13A020035",2025-08-26,13:25:15,36.8,52.3,34,53,69,"1-28"
"1041","06E13A020035",2025-08-26,13:25:30,36.4,53.5,46,74,81,"1-28"
"1042","06E13A020035",2025-08-26,13:25:45,36.5,54.1,52,84,93,"1-28"
"1043","06E13A020035",2025-08-26,13:26:00,36.3,55.8,51,85,89,"1-28"
"1044","06E13A020035",2025-08-26,13:26:15,36,55.5,46,76,81,"1-28"
"1045","06E13A020035",2025-08-26,13:26:30,36.2,55.4,44,73,80,"1-28"
"1046","06E13A020035",2025-08-26,13:26:45,36,54.7,33,59,70,"1-28"
"1047","06E13A020035",2025-08-26,13:27:00,35.7,56.3,35,62,75,"1-28"
"1048","06E13A020035",2025-08-26,13:27:15,36,56.1,40,68,80,"1-28"
"1049","06E13A020035",2025-08-26,13:27:30,36,54.6,41,70,76,"1-28"
"1050","06E13A020035",2025-08-26,13:27:45,35.5,55.5,45,75,83,"1-28"
"1051","06E13A020035",2025-08-26,13:28:00,35.3,57.1,45,76,81,"1-28"
"1052","06E13A020035",2025-08-26,13:28:15,35,54.9,50,82,87,"1-28"
"1053","06E13A020035",2025-08-26,13:28:30,34.9,55.7,51,82,88,"1-28"
"1054","06E13A020035",2025-08-26,13:28:45,34.6,58.3,49,81,85,"1-28"
"1055","06E13A020035",2025-08-26,13:29:01,34.5,61,54,89,94,"1-28"
"1056","06E13A020035",2025-08-26,13:29:15,34.4,60.6,52,83,90,"1-28"
"1057","06E13A020035",2025-08-26,13:29:30,34.1,60.5,53,84,91,"1-28"
"1058","06E13A020035",2025-08-26,13:29:45,33.7,57.2,52,79,86,"1-28"
"1059","06E13A020035",2025-08-26,13:30:00,33.8,60.9,62,97,106,"1-28"
"1060","06E13A020035",2025-08-26,13:30:15,33.9,60.1,50,78,83,"1-28"
"1061","06E13A020035",2025-08-26,13:30:30,34,58,57,87,92,"1-28"
"1062","06E13A020035",2025-08-26,13:30:45,33.9,57.3,55,84,88,"1-28"
"1063","06E13A020035",2025-08-26,13:31:00,34,57,56,86,90,"1-28"
"1064","06E13A020035",2025-08-26,13:31:15,33.9,56.9,55,86,90,"1-28"
"1065","06E13A020035",2025-08-26,13:31:30,33.9,57,53,91,113,"1-28"
"1066","06E13A020035",2025-08-26,13:31:45,33.9,57.1,53,87,97,"1-28"
"1067","06E13A020035",2025-08-26,13:32:00,33.8,57,53,83,89,"1-28"
"1068","06E13A020035",2025-08-26,13:32:15,33.8,57.1,55,85,89,"1-28"
"1069","06E13A020035",2025-08-26,13:32:30,33.7,57.2,56,88,92,"1-28"
"1070","06E13A020035",2025-08-26,13:32:45,33.7,57.3,56,91,97,"1-28"
"1071","06E13A020035",2025-08-26,13:33:00,33.6,57.3,55,91,95,"1-28"
"1072","06E13A020035",2025-08-26,13:33:15,33.6,57.6,53,86,93,"1-28"
"1073","06E13A020035",2025-08-26,13:33:30,33.5,57.7,52,86,91,"1-28"
"1074","06E13A020035",2025-08-26,13:33:45,33.5,57.8,52,85,89,"1-28"
"1075","06E13A020035",2025-08-26,13:34:00,33.4,57.8,54,87,91,"1-28"
"1076","06E13A020035",2025-08-26,13:34:15,33.3,57.9,53,89,92,"1-28"
"1077","06E13A020035",2025-08-26,13:34:30,33.3,58,54,84,90,"1-28"
"1078","06E13A020035",2025-08-26,13:34:45,33.3,58.1,60,90,96,"1-28"
"1079","06E13A020035",2025-08-26,13:35:00,33.2,58.1,52,78,83,"1-28"
"1080","06E13A020035",2025-08-26,13:35:15,33.1,58.3,58,90,94,"1-28"
"1081","06E13A020035",2025-08-26,13:35:30,33.1,58.4,52,82,90,"1-28"
"1082","06E13A020035",2025-08-26,13:35:45,33.1,58.5,55,84,91,"1-28"
"1083","06E13A020035",2025-08-26,13:36:00,33,58.5,55,83,89,"1-28"
"1084","06E13A020035",2025-08-26,13:36:15,33,58.7,55,86,93,"1-28"
"1085","06E13A020035",2025-08-26,13:36:31,33,58.8,54,86,92,"1-28"
"1086","06E13A020035",2025-08-26,13:36:45,32.9,58.8,54,85,92,"1-28"
"1087","06E13A020035",2025-08-26,13:37:00,32.9,58.9,54,85,90,"1-28"
"1088","06E13A020035",2025-08-26,13:37:15,32.8,59,54,87,95,"1-28"
"1089","06E13A020035",2025-08-26,13:37:30,32.8,59.1,55,89,99,"1-28"
"1090","06E13A020035",2025-08-26,13:37:45,32.8,59.1,53,86,94,"1-28"
"1091","06E13A020035",2025-08-26,13:38:00,32.7,59.2,56,89,93,"1-28"
"1092","06E13A020035",2025-08-26,13:38:15,32.7,59.3,55,89,95,"1-28"
"1093","06E13A020035",2025-08-26,13:38:30,32.7,59.4,55,88,94,"1-28"
"1094","06E13A020035",2025-08-26,13:38:45,32.7,59.5,55,89,93,"1-28"
"1095","06E13A020035",2025-08-26,13:39:01,32.6,59.6,55,89,95,"1-28"
"1096","06E13A020035",2025-08-26,13:39:15,32.6,59.6,55,86,92,"1-28"
"1097","06E13A020035",2025-08-26,13:39:30,32.6,59.6,53,83,90,"1-28"
"1098","06E13A020035",2025-08-26,13:39:45,32.6,59.7,55,86,93,"1-28"
"1099","06E13A020035",2025-08-26,13:40:00,32.6,59.7,55,86,93,"1-28"
"1100","06E13A020035",2025-08-26,13:40:15,32.5,59.8,54,86,94,"1-28"
"1101","06E13A020035",2025-08-26,13:40:30,32.5,59.8,54,87,90,"1-28"
"1102","06E13A020035",2025-08-26,13:40:45,32.5,59.9,53,83,89,"1-28"
"1103","06E13A020035",2025-08-26,13:41:00,32.5,59.9,52,82,89,"1-28"
"1104","06E13A020035",2025-08-26,13:41:15,32.5,59.9,52,82,91,"1-28"
"1105","06E13A020035",2025-08-26,13:41:30,32.4,60,55,83,91,"1-28"
"1106","06E13A020035",2025-08-26,13:41:45,32.4,60,55,85,93,"1-28"
"1107","06E13A020035",2025-08-26,13:42:00,32.4,60,55,87,92,"1-28"
"1108","06E13A020035",2025-08-26,13:42:15,32.4,60.1,54,82,89,"1-28"
"1109","06E13A020035",2025-08-26,13:42:30,32.4,60.1,53,84,90,"1-28"
"1110","06E13A020035",2025-08-26,13:42:45,32.3,60.1,56,88,92,"1-28"
"1111","06E13A020035",2025-08-26,13:43:00,32.3,60.2,55,86,91,"1-28"
"1112","06E13A020035",2025-08-26,13:43:15,32.3,60.2,54,84,90,"1-28"
"1113","06E13A020035",2025-08-26,13:43:30,32.3,60.3,56,88,92,"1-28"
"1114","06E13A020035",2025-08-26,13:43:45,32.3,60.3,55,87,91,"1-28"
"1115","06E13A020035",2025-08-26,13:44:00,32.3,60.3,54,88,91,"1-28"
"1116","06E13A020035",2025-08-26,13:44:15,32.3,60.4,57,90,96,"1-28"
"1117","06E13A020035",2025-08-26,13:44:30,32.3,60.3,54,86,94,"1-28"
"1118","06E13A020035",2025-08-26,13:44:45,32.2,60.4,52,85,90,"1-28"
"1119","06E13A020035",2025-08-26,13:45:00,32.2,60.4,52,83,88,"1-28"
"1120","06E13A020035",2025-08-26,13:45:15,32.2,60.5,52,83,90,"1-28"
"1121","06E13A020035",2025-08-26,13:45:30,32.2,60.5,55,85,92,"1-28"
"1122","06E13A020035",2025-08-26,13:45:45,32.2,60.5,55,85,91,"1-28"
"1123","06E13A020035",2025-08-26,13:46:00,32.2,60.6,53,84,90,"1-28"
"1124","06E13A020035",2025-08-26,13:46:15,32.2,60.6,52,82,88,"1-28"
"1125","06E13A020035",2025-08-26,13:46:31,32.2,60.7,53,83,89,"1-28"
"1126","06E13A020035",2025-08-26,13:46:45,32.1,60.6,55,86,91,"1-28"
"1127","06E13A020035",2025-08-26,13:47:00,32.1,60.7,54,87,93,"1-28"
"1128","06E13A020035",2025-08-26,13:47:15,32.1,60.7,53,85,90,"1-28"
"1129","06E13A020035",2025-08-26,13:47:30,32.1,60.7,52,82,86,"1-28"
"1130","06E13A020035",2025-08-26,13:47:45,32.1,60.7,55,87,92,"1-28"
"1131","06E13A020035",2025-08-26,13:48:00,32.1,60.8,55,86,93,"1-28"
"1132","06E13A020035",2025-08-26,13:48:15,32.1,60.8,54,83,88,"1-28"
"1133","06E13A020035",2025-08-26,13:48:30,32,60.8,50,81,85,"1-28"
"1134","06E13A020035",2025-08-26,13:48:45,32,60.8,54,87,91,"1-28"
"1135","06E13A020035",2025-08-26,13:49:00,32,60.9,52,83,88,"1-28"
"1136","06E13A020035",2025-08-26,13:49:15,32,60.9,54,87,91,"1-28"
"1137","06E13A020035",2025-08-26,13:49:31,32,60.9,54,87,90,"1-28"
"1138","06E13A020035",2025-08-26,13:49:45,32,60.9,53,84,89,"1-28"
"1139","06E13A020035",2025-08-26,13:50:00,32,61,54,85,89,"1-28"
"1140","06E13A020035",2025-08-26,13:50:15,32,61,52,84,88,"1-28"
"1141","06E13A020035",2025-08-26,13:50:30,32,61,53,84,90,"1-28"
"1142","06E13A020035",2025-08-26,13:50:45,32,61,51,81,90,"1-28"
"1143","06E13A020035",2025-08-26,13:51:00,32,61,51,81,91,"1-28"
"1144","06E13A020035",2025-08-26,13:51:15,31.9,61,53,83,92,"1-28"
"1145","06E13A020035",2025-08-26,13:51:30,31.9,61,53,86,90,"1-28"
"1146","06E13A020035",2025-08-26,13:51:45,31.9,60.9,51,84,88,"1-28"
"1147","06E13A020035",2025-08-26,13:52:01,31.9,60.8,51,83,87,"1-28"
"1148","06E13A020035",2025-08-26,13:52:15,31.9,60.8,51,81,86,"1-28"
"1149","06E13A020035",2025-08-26,13:52:30,31.9,60.8,53,85,91,"1-28"
"1150","06E13A020035",2025-08-26,13:52:45,31.9,60.7,53,85,89,"1-28"
"1151","06E13A020035",2025-08-26,13:53:00,31.9,60.8,52,84,92,"1-28"
"1152","06E13A020035",2025-08-26,13:53:15,31.8,60.9,51,85,93,"1-28"
"1153","06E13A020035",2025-08-26,13:53:30,31.8,60.9,51,83,89,"1-28"
"1154","06E13A020035",2025-08-26,13:53:45,31.8,60.9,51,84,91,"1-28"
"1155","06E13A020035",2025-08-26,13:54:00,31.8,60.7,51,85,90,"1-28"
"1156","06E13A020035",2025-08-26,13:54:15,31.8,60.6,52,84,89,"1-28"
"1157","06E13A020035",2025-08-26,13:54:31,31.8,60.5,52,84,89,"1-28"
"1158","06E13A020035",2025-08-26,13:54:45,31.8,60.3,51,82,88,"1-28"
"1159","06E13A020035",2025-08-26,13:55:00,31.8,60.1,53,83,89,"1-28"
"1160","06E13A020035",2025-08-26,13:55:15,31.7,60,51,81,89,"1-28"
"1161","06E13A020035",2025-08-26,13:55:30,31.7,59.9,52,81,88,"1-28"
"1162","06E13A020035",2025-08-26,13:55:45,31.7,59.7,53,83,89,"1-28"
"1163","06E13A020035",2025-08-26,13:56:00,31.7,59.6,53,83,89,"1-28"
"1164","06E13A020035",2025-08-26,13:56:15,31.7,59.3,50,78,82,"1-28"
"1165","06E13A020035",2025-08-26,13:56:30,31.7,59.4,50,77,83,"1-28"
"1166","06E13A020035",2025-08-26,13:56:45,31.6,59.1,51,79,83,"1-28"
"1167","06E13A020035",2025-08-26,13:57:01,31.6,59,53,83,88,"1-28"
"1168","06E13A020035",2025-08-26,13:57:15,31.6,58.9,52,83,89,"1-28"
"1169","06E13A020035",2025-08-26,13:57:30,31.6,58.7,50,82,88,"1-28"
"1170","06E13A020035",2025-08-26,13:57:45,31.6,58.6,50,83,88,"1-28"
"1171","06E13A020035",2025-08-26,13:58:00,31.5,58.5,51,82,89,"1-28"
"1172","06E13A020035",2025-08-26,13:58:15,31.5,58.5,51,81,89,"1-28"
"1173","06E13A020035",2025-08-26,13:58:30,31.5,58.4,51,83,87,"1-28"
"1174","06E13A020035",2025-08-26,13:58:45,31.5,58.2,51,81,86,"1-28"
"1175","06E13A020035",2025-08-26,13:59:00,31.4,58.1,51,84,89,"1-28"
"1176","06E13A020035",2025-08-26,13:59:15,31.5,58,51,81,85,"1-28"
"1177","06E13A020035",2025-08-26,13:59:31,31.4,57.9,51,80,85,"1-28"
"1178","06E13A020035",2025-08-26,13:59:45,31.4,57.8,51,79,84,"1-28"
"1179","06E13A020035",2025-08-26,14:00:00,31.4,57.8,50,81,84,"1-28"
"1180","06E13A020035",2025-08-26,14:00:15,31.4,57.8,48,79,82,"1-28"
"1181","06E13A020035",2025-08-26,14:00:30,31.4,57.7,51,79,84,"1-28"
"1182","06E13A020035",2025-08-26,14:00:45,31.3,57.6,51,81,85,"1-28"
"1183","06E13A020035",2025-08-26,14:01:00,31.3,57.5,50,79,83,"1-28"
"1184","06E13A020035",2025-08-26,14:01:15,31.3,57.4,50,78,84,"1-28"
"1185","06E13A020035",2025-08-26,14:01:30,31.3,57.3,49,77,82,"1-28"
"1186","06E13A020035",2025-08-26,14:01:45,31.2,57.3,50,79,83,"1-28"
"1187","06E13A020035",2025-08-26,14:02:01,31.2,57.4,51,80,83,"1-28"
"1188","06E13A020035",2025-08-26,14:02:15,31.2,57.6,50,79,85,"1-28"
"1189","06E13A020035",2025-08-26,14:02:30,31.2,57.6,49,80,85,"1-28"
"1190","06E13A020035",2025-08-26,14:02:45,31.2,57.6,49,80,84,"1-28"
"1191","06E13A020035",2025-08-26,14:03:00,31.1,57.4,50,78,84,"1-28"
"1192","06E13A020035",2025-08-26,14:03:15,31.2,57.4,49,78,87,"1-28"
"1193","06E13A020035",2025-08-26,14:03:30,31.1,57.4,49,78,83,"1-28"
"1194","06E13A020035",2025-08-26,14:03:45,31.1,57.4,49,79,85,"1-28"
"1195","06E13A020035",2025-08-26,14:04:00,31.1,57.5,49,79,83,"1-28"
"1196","06E13A020035",2025-08-26,14:04:15,31.1,57.5,49,77,82,"1-28"
"1197","06E13A020035",2025-08-26,14:04:30,31.1,57.4,50,81,87,"1-28"
"1198","06E13A020035",2025-08-26,14:04:45,31.1,57.6,49,80,84,"1-28"
"1199","06E13A020035",2025-08-26,14:05:00,31,57.7,49,79,84,"1-28"
"1200","06E13A020035",2025-08-26,14:05:15,31,57.9,49,78,83,"1-28"
"1201","06E13A020035",2025-08-26,14:05:30,31,58.2,49,79,83,"1-28"
"1202","06E13A020035",2025-08-26,14:05:45,31,58.5,48,78,83,"1-28"
"1203","06E13A020035",2025-08-26,14:06:00,31,58.7,50,79,83,"1-28"
"1204","06E13A020035",2025-08-26,14:06:15,31,58.9,50,80,87,"1-28"
"1205","06E13A020035",2025-08-26,14:06:30,31,58.9,50,81,88,"1-28"
"1206","06E13A020035",2025-08-26,14:06:45,30.9,58.9,49,79,86,"1-28"
"1207","06E13A020035",2025-08-26,14:07:00,30.9,58.8,48,79,87,"1-28"
"1208","06E13A020035",2025-08-26,14:07:15,30.9,58.6,50,81,89,"1-28"
"1209","06E13A020035",2025-08-26,14:07:30,30.9,58.5,49,79,87,"1-28"
"1210","06E13A020035",2025-08-26,14:07:45,30.9,58.4,49,78,84,"1-28"
"1211","06E13A020035",2025-08-26,14:08:00,30.9,58.4,49,79,83,"1-28"
"1212","06E13A020035",2025-08-26,14:08:15,30.9,58.4,49,79,83,"1-28"
"1213","06E13A020035",2025-08-26,14:08:30,30.9,58.4,50,81,89,"1-28"
"1214","06E13A020035",2025-08-26,14:08:45,30.9,58.4,47,75,81,"1-28"
"1215","06E13A020035",2025-08-26,14:09:00,30.9,58.4,47,75,79,"1-28"
"1216","06E13A020035",2025-08-26,14:09:15,30.9,58.4,48,78,82,"1-28"
"1217","06E13A020035",2025-08-26,14:09:30,30.8,58.4,48,82,88,"1-28"
"1218","06E13A020035",2025-08-26,14:09:45,30.8,58.4,49,79,85,"1-28"
"1219","06E13A020035",2025-08-26,14:10:00,30.8,58.3,46,76,80,"1-28"
"1220","06E13A020035",2025-08-26,14:10:15,30.8,58.3,48,78,84,"1-28"
"1221","06E13A020035",2025-08-26,14:10:30,30.8,58.3,49,79,85,"1-28"
"1222","06E13A020035",2025-08-26,14:10:45,30.8,58.3,48,77,84,"1-28"
"1223","06E13A020035",2025-08-26,14:11:00,30.8,58.3,49,78,83,"1-28"
"1224","06E13A020035",2025-08-26,14:11:15,30.7,58.3,47,77,81,"1-28"
"1225","06E13A020035",2025-08-26,14:11:30,30.8,58.1,47,77,80,"1-28"
"1226","06E13A020035",2025-08-26,14:11:45,30.7,58.1,47,75,81,"1-28"
"1227","06E13A020035",2025-08-26,14:12:01,30.7,58.1,48,80,85,"1-28"
"1228","06E13A020035",2025-08-26,14:12:15,30.7,58.1,49,81,84,"1-28"
"1229","06E13A020035",2025-08-26,14:12:30,30.7,58,49,79,83,"1-28"
"1230","06E13A020035",2025-08-26,14:12:45,30.7,58,50,78,83,"1-28"
"1231","06E13A020035",2025-08-26,14:13:00,30.7,57.9,49,77,84,"1-28"
"1232","06E13A020035",2025-08-26,14:13:15,30.7,57.9,48,77,83,"1-28"
"1233","06E13A020035",2025-08-26,14:13:30,30.7,58,48,77,83,"1-28"
"1234","06E13A020035",2025-08-26,14:13:45,30.7,58,50,82,88,"1-28"
"1235","06E13A020035",2025-08-26,14:14:00,30.7,57.9,48,78,85,"1-28"
"1236","06E13A020035",2025-08-26,14:14:15,30.7,57.9,48,78,83,"1-28"
"1237","06E13A020035",2025-08-26,14:14:30,30.7,58,48,78,86,"1-28"
"1238","06E13A020035",2025-08-26,14:14:45,30.6,57.9,46,76,82,"1-28"
"1239","06E13A020035",2025-08-26,14:15:01,30.6,57.8,48,78,86,"1-28"
"1240","06E13A020035",2025-08-26,14:15:15,30.6,57.8,51,80,90,"1-28"
"1241","06E13A020035",2025-08-26,14:15:30,30.6,57.8,49,80,89,"1-28"
"1242","06E13A020035",2025-08-26,14:15:45,30.6,57.7,47,77,85,"1-28"
"1243","06E13A020035",2025-08-26,14:16:00,30.6,57.7,48,77,84,"1-28"
"1244","06E13A020035",2025-08-26,14:16:15,30.6,57.6,47,77,81,"1-28"
"1245","06E13A020035",2025-08-26,14:16:30,30.6,57.7,47,74,78,"1-28"
"1246","06E13A020035",2025-08-26,14:16:45,30.6,57.6,47,74,79,"1-28"
"1247","06E13A020035",2025-08-26,14:17:00,30.5,57.5,47,75,81,"1-28"
"1248","06E13A020035",2025-08-26,14:17:15,30.5,57.4,47,75,82,"1-28"
"1249","06E13A020035",2025-08-26,14:17:31,30.5,57.4,49,81,87,"1-28"
"1250","06E13A020035",2025-08-26,14:17:45,30.5,57.3,47,78,82,"1-28"
"1251","06E13A020035",2025-08-26,14:18:00,30.5,57.4,46,76,80,"1-28"
"1252","06E13A020035",2025-08-26,14:18:15,30.5,57.4,48,78,84,"1-28"
"1253","06E13A020035",2025-08-26,14:18:30,30.5,57.3,48,79,86,"1-28"
"1254","06E13A020035",2025-08-26,14:18:45,30.5,57.3,47,75,83,"1-28"
"1255","06E13A020035",2025-08-26,14:19:00,30.4,57.4,47,78,84,"1-28"
"1256","06E13A020035",2025-08-26,14:19:15,30.5,57.4,47,79,83,"1-28"
"1257","06E13A020035",2025-08-26,14:19:31,30.4,57.8,47,77,83,"1-28"
"1258","06E13A020035",2025-08-26,14:19:45,30.4,58,47,77,84,"1-28"
"1259","06E13A020035",2025-08-26,14:20:00,30.4,58.3,47,76,81,"1-28"
"1260","06E13A020035",2025-08-26,14:20:15,30.4,58.5,47,78,81,"1-28"
"1261","06E13A020035",2025-08-26,14:20:30,30.4,58.4,48,76,80,"1-28"
"1262","06E13A020035",2025-08-26,14:20:45,30.4,58.3,48,74,79,"1-28"
"1263","06E13A020035",2025-08-26,14:21:00,30.4,58.1,48,73,78,"1-28"
"1264","06E13A020035",2025-08-26,14:21:15,30.4,58,48,76,81,"1-28"
"1265","06E13A020035",2025-08-26,14:21:30,30.4,58,47,76,82,"1-28"
"1266","06E13A020035",2025-08-26,14:21:45,30.4,57.8,46,76,80,"1-28"
"1267","06E13A020035",2025-08-26,14:22:00,30.4,57.9,47,76,80,"1-28"
"1268","06E13A020035",2025-08-26,14:22:15,30.3,57.9,49,77,83,"1-28"
"1269","06E13A020035",2025-08-26,14:22:30,30.3,57.8,47,75,81,"1-28"
"1270","06E13A020035",2025-08-26,14:22:45,30.4,57.8,49,77,80,"1-28"
"1271","06E13A020035",2025-08-26,14:23:00,30.3,57.9,47,76,80,"1-28"
"1272","06E13A020035",2025-08-26,14:23:15,30.3,57.9,45,74,80,"1-28"
"1273","06E13A020035",2025-08-26,14:23:30,30.3,57.9,46,75,83,"1-28"
"1274","06E13A020035",2025-08-26,14:23:45,30.3,57.9,46,76,82,"1-28"
"1275","06E13A020035",2025-08-26,14:24:00,30.3,58.2,48,83,97,"1-28"
"1276","06E13A020035",2025-08-26,14:24:15,30.3,58.3,49,83,103,"1-28"
"1277","06E13A020035",2025-08-26,14:24:31,30.3,58.2,45,74,82,"1-28"
"1278","06E13A020035",2025-08-26,14:24:45,30.3,58.2,46,75,81,"1-28"
"1279","06E13A020035",2025-08-26,14:25:00,30.3,58.2,45,73,79,"1-28"
"1280","06E13A020035",2025-08-26,14:25:15,30.3,58.3,45,73,81,"1-28"
"1281","06E13A020035",2025-08-26,14:25:30,30.2,58.4,47,75,85,"1-28"
"1282","06E13A020035",2025-08-26,14:25:45,30.2,58.5,47,77,85,"1-28"
"1283","06E13A020035",2025-08-26,14:26:00,30.2,58.8,46,76,82,"1-28"
"1284","06E13A020035",2025-08-26,14:26:15,30.2,59,47,77,82,"1-28"
"1285","06E13A020035",2025-08-26,14:26:30,30.2,59,46,75,81,"1-28"
"1286","06E13A020035",2025-08-26,14:26:45,30.2,59.2,47,76,83,"1-28"
"1287","06E13A020035",2025-08-26,14:27:01,30.2,59.2,48,75,84,"1-28"
"1288","06E13A020035",2025-08-26,14:27:15,30.2,59.2,48,77,85,"1-28"
"1289","06E13A020035",2025-08-26,14:27:30,30.2,59.1,47,80,88,"1-28"
"1290","06E13A020035",2025-08-26,14:27:45,30.2,59.1,49,82,86,"1-28"
"1291","06E13A020035",2025-08-26,14:28:00,30.2,59,49,78,85,"1-28"
"1292","06E13A020035",2025-08-26,14:28:15,30.2,59,45,75,83,"1-28"
"1293","06E13A020035",2025-08-26,14:28:30,30.2,58.9,45,77,83,"1-28"
"1294","06E13A020035",2025-08-26,14:28:45,30.2,58.8,46,76,79,"1-28"
